source_label,source_file,relation,target_label,target_file,confidence,context
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,generateSelector(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,getDirectText(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,getDirectTextRect(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,collectVisualContrastReasons(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,collectVisualContrastCandidates(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,clampByte(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,blendRgba(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,pickWorstContrastColor(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,firstCssUrl(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,getLayerValue(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,parsePositionToken(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,parsePositionPair(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,resolvePaintedImageRect(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,parseObjectPosition(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,resolveObjectImageRect(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,pointToImageSource(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,loadVisualContrastImage(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,getSpotlightBackdrop(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,sampleDrawablePixel(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,sampleCssBackground(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,updateSpotlightClipPath(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,contains,sampleImageElement(),.claude/skills/impeccable/scripts/detector/browser/injected/index.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,handleStdin(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,confirm(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,printUsage(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,detectCli(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,formatFindingSummary(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,fileUrlToLocalPath(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,isAdvisory(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,partitionAdvisory(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,dim(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,formatFindingsBody(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,formatAdvisorySection(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/cli/main.mjs,.claude/skills/impeccable/scripts/detector/cli/main.mjs,contains,formatFindings(),.claude/skills/impeccable/scripts/detector/cli/main.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,FALLBACK_DIRS,.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,findTopLevelColon(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,unquoteYamlKey(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,stripInlineYamlComment(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,parseScalar(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,PROJECT_ROOT_MARKERS,.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,safeReadJson(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,normalizeFontName(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,splitFontStack(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,primaryFont(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isLiteralFontStack(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,cssColorLabel(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,colorKey(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,colorsClose(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,hslToRgb(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,parseDesignColor(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addDesignColor(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addColorObject(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addSidecarColors(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addTypographyFonts(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addFontSizeStep(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,STATIC_DESIGN_SKIP_TAGS,.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,parseClampArgs(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,firstExisting(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addClampEndpoints(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,splitTopLevelArgs(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addTypographySizes(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addRoundedScale(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addRoundedToken(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,addSidecarRadii(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,resolveDesignMdPath(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,normalizeDesignSystem(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,loadDesignSystemForCwd(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,designSystemStartDir(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,findDesignRoot(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,loadDesignSystemForTarget(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,resolveDesignSidecarPath(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isAllowedFont(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isAllowedColorRaw(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isAllowedRadiusRaw(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,fontSizeStepStatus(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,offRampClampEndpoints(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isAllowedFontSizeRaw(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,lineLooksCommented(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isProbablyColorLiteral(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isInsideCssAttributeSelector(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,parseFrontmatter(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,makeDesignFinding(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,decodeGoogleFamily(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,checkFontStack(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,extractRadiusTokens(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,checkRadiusValue(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,checkFontSizeValue(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,checkSourceDesignSystem(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,parseYamlSubset(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,hasDirectText(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,sampleText(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,collectStaticDesignSystemFindings(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,shouldSkipStaticDesignElement(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,DESIGN_NAMES,.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,isTransparentCss(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,canonicalDesignFindingKey(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,mergeDesignSystemFindings(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/design-system.mjs,.claude/skills/impeccable/scripts/detector/design-system.mjs,contains,dedupeDesignFindings(),.claude/skills/impeccable/scripts/detector/design-system.mjs,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,isCardLikeFromProps(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,checkIconTile(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,resolveSerif(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,checkItalicSerif(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,isAccentColor(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,resolveHeroHeadingSizePx(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,checkHeroEyebrow(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,checkRepeatedSectionKickers(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,checkMotion(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,findShadowColor(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,extractShadowLengths(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,checkGlow(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,collectCssCustomProps(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,cssTextHasDarkRootBg(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,scanCssTextForGlow(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,scanCssTextForGridBackground(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,scanCssTextForRadialHalo(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,parseCssDeclBlock(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,cssLengthToPx(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,isZeroOffset(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,scanCssTextForPseudoStripe(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,scanCssTextForInsetStripe(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,collectMarqueeKeyframes(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,scanCssTextForMarquee(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,collectPulseKeyframes(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,infiniteAnimationNames(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,isRoundDotRadius(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,contains,stripReducedMotionBlocks(),.claude/skills/impeccable/scripts/detector/detect-antipatterns-browser.js,EXTRACTED,
